ACC_YYMM,STATE_NAME,STATE_CODE,DISTRICT,BRANCH_CODE,BRANCH_NAME,CONTR_DESC,ASSET_MAKE_DESC,ASSET_TYPE,ASSET_LEVEL2_DESC,ASSET_CLASS_DESC,UNITS SOLD
202506,TAMIL NADU,TN,COIMBATORE,864,COIMBATORE - MALUMICHAMPATTI / COMMERCIAL,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,10
202407,TAMIL NADU,TN,KARUR,677,KARUR,NEW VEHICLES,MARUTI,CITY,SEDAN,SMALL CARS,5
202410,TAMIL NADU,TN,COIMBATORE,497,COIMBATORE / COMMERCIAL,USED VEHICLES,HONDA,SWIFT,HATCHBACK,SMALL CARS,6
202411,TAMIL NADU,TN,VELLORE,400,TIRUPATTUR,USED VEHICLES,TATA,SWIFT,SUV,SMALL CARS,3
202504,TAMIL NADU,TN,CHENNAI,765,CHENNAI - T NAGAR / DEPOSITS,USED VEHICLES,HONDA,SWIFT,HATCHBACK,LUXURY,6
202409,TAMIL NADU,TN,CHENNAI,672,CHENNAI - VILLIVAKKAM / RETAIL,USED VEHICLES,HONDA,CITY,HATCHBACK,SMALL CARS,9
202410,TAMIL NADU,TN,TIRUNELVELI,267,VALLIOOR,USED VEHICLES,HONDA,SANTRO,SUV,LUXURY,1
202501,TAMIL NADU,TN,ERODE,659,ERODE / SME,NEW VEHICLES,TATA,SWIFT,SUV,SMALL CARS,2
202411,TAMIL NADU,TN,CHENGALPATTU,113,MELMARUVATHUR,USED VEHICLES,MARUTI,SANTRO,SEDAN,SMALL CARS,3
202505,TAMIL NADU,TN,CHENNAI,944,CHENNAI - PARRYS CORNER / COMMERCIAL,NEW VEHICLES,HYUNDAI,NEXON,HATCHBACK,LUXURY,3
202408,TAMIL NADU,TN,VIRUDHUNAGAR,628,VIRUDHUNAGAR / TRACTOR,NEW VEHICLES,TATA,NEXON,SEDAN,SMALL CARS,6
202504,TAMIL NADU,TN,CUDDALORE,266,CHIDAMBARAM,USED VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,4
202408,TAMIL NADU,TN,CHENNAI,624,CHENNAI - VELACHERY / DISTRIBUTION,USED VEHICLES,MARUTI,CITY,SEDAN,MID SIZE,10
202506,TAMIL NADU,TN,TIRUVALLUR,901,PONNERI,NEW VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,2
202506,TAMIL NADU,TN,CHENNAI,598,CHENNAI - AMBATTUR / DISTRIBUTION,USED VEHICLES,HONDA,SWIFT,HATCHBACK,MID SIZE,9
202408,TAMIL NADU,TN,THANJAVUR,813,PATTUKOTTAI,NEW VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,9
202411,TAMIL NADU,TN,CHENNAI,687,CHENNAI - CHROMEPET / COMMERCIAL,NEW VEHICLES,MARUTI,NEXON,SUV,MID SIZE,4
202408,TAMIL NADU,TN,TIRUCHIRAPPALLI,432,MUSIRI,USED VEHICLES,MARUTI,CITY,SUV,SMALL CARS,5
202505,TAMIL NADU,TN,TIRUCHIRAPPALLI,220,TIRUCHIRAPPALLI / SME,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,SMALL CARS,6
202410,TAMIL NADU,TN,TENKASI,748,TENKASI,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,LUXURY,10
202503,TAMIL NADU,TN,TIRUVALLUR,812,CHENNAI - AVADI,NEW VEHICLES,HYUNDAI,NEXON,SUV,SMALL CARS,5
202408,TAMIL NADU,TN,KANCHEEPURAM,489,KANCHEEPURAM / TRACTOR,USED VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,1
202506,TAMIL NADU,TN,THANJAVUR,685,KUMBAKONAM,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,MID SIZE,6
202412,TAMIL NADU,TN,VILLUPPURAM,951,THINDIVANAM,USED VEHICLES,TATA,CITY,HATCHBACK,MID SIZE,1
202407,TAMIL NADU,TN,TIRUVANNAMALAI,675,TIRUVANNAMALAI,NEW VEHICLES,TATA,CITY,HATCHBACK,MID SIZE,9
202407,TAMIL NADU,TN,ERODE,828,ERODE / SME,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,2
202506,TAMIL NADU,TN,COIMBATORE,128,COIMBATORE / RETAIL,NEW VEHICLES,MARUTI,SANTRO,HATCHBACK,MID SIZE,1
202501,TAMIL NADU,TN,CUDDALORE,928,CHIDAMBARAM,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,LUXURY,2
202410,TAMIL NADU,TN,CHENNAI,232,CHENNAI - ANNA NAGAR / DEPOSITS,NEW VEHICLES,HYUNDAI,SANTRO,HATCHBACK,MID SIZE,10
202412,TAMIL NADU,TN,RAMANATHAPURAM,391,RAMANATHAPURAM,USED VEHICLES,MARUTI,CITY,HATCHBACK,LUXURY,8
202502,TAMIL NADU,TN,COIMBATORE,869,COIMBATORE - SAIBABA COLONY / DISTRIBUTION,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,SMALL CARS,1
202506,TAMIL NADU,TN,THANJAVUR,630,PATTUKOTTAI,USED VEHICLES,HYUNDAI,NEXON,SUV,SMALL CARS,2
202501,TAMIL NADU,TN,VILLUPPURAM,239,KALLAKURICHI / TRACTOR,USED VEHICLES,TATA,SANTRO,SUV,SMALL CARS,4
202412,TAMIL NADU,TN,VELLORE,156,VELLORE / TRACTOR,NEW VEHICLES,MARUTI,NEXON,HATCHBACK,MID SIZE,6
202408,TAMIL NADU,TN,TIRUVANNAMALAI,375,WANDAVASI,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,SMALL CARS,5
202503,TAMIL NADU,TN,SALEM,254,ATTUR / TRACTOR,NEW VEHICLES,TATA,NEXON,SEDAN,SMALL CARS,9
202412,TAMIL NADU,TN,VILLUPPURAM,868,KALLAKURICHI / TRACTOR,NEW VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,3
202408,TAMIL NADU,TN,CHENNAI,882,CHENNAI - WHITES ROAD / CORPORATE ACCOUNTS,NEW VEHICLES,HYUNDAI,SANTRO,SUV,SMALL CARS,1
202505,TAMIL NADU,TN,ERODE,357,GOBICHETTIPALAYAM,NEW VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,5
202408,TAMIL NADU,TN,THOOTHUKUDI,813,KOVILPATTI,USED VEHICLES,HONDA,CITY,SEDAN,SMALL CARS,1
202502,TAMIL NADU,TN,KANCHEEPURAM,880,SRIPERUMBUDUR,USED VEHICLES,MARUTI,CITY,SEDAN,SMALL CARS,1
202409,TAMIL NADU,TN,TENKASI,781,TENKASI,NEW VEHICLES,TATA,SWIFT,HATCHBACK,MID SIZE,5
202504,TAMIL NADU,TN,ERODE,102,DHARAPURAM,NEW VEHICLES,TATA,NEXON,SUV,LUXURY,4
202412,TAMIL NADU,TN,VELLORE,430,VELLORE / TRACTOR,NEW VEHICLES,MARUTI,SANTRO,HATCHBACK,SMALL CARS,9
202408,TAMIL NADU,TN,ERODE,799,ERODE,USED VEHICLES,TATA,SWIFT,SEDAN,MID SIZE,1
202409,TAMIL NADU,TN,TIRUVARUR,858,THIRUVARUR,NEW VEHICLES,TATA,NEXON,HATCHBACK,MID SIZE,5
202408,TAMIL NADU,TN,MADURAI,923,MADURAI / SME,NEW VEHICLES,HYUNDAI,NEXON,SEDAN,MID SIZE,8
202410,TAMIL NADU,TN,COIMBATORE,347,COIMBATORE / RETAIL,USED VEHICLES,HONDA,SWIFT,HATCHBACK,MID SIZE,5
202411,TAMIL NADU,TN,CHENNAI,961,CHENNAI - AMBATTUR / SME,USED VEHICLES,TATA,SANTRO,SUV,SMALL CARS,7
202410,TAMIL NADU,TN,THOOTHUKUDI,137,KOVILPATTI,NEW VEHICLES,TATA,NEXON,SUV,SMALL CARS,4
202504,TAMIL NADU,TN,VIRUDHUNAGAR,956,RAJAPALAYAM,USED VEHICLES,TATA,SANTRO,SUV,MID SIZE,7
202506,TAMIL NADU,TN,THANJAVUR,758,KUMBAKONAM,NEW VEHICLES,MARUTI,SANTRO,HATCHBACK,SMALL CARS,1
202504,KARNATAKA,KA,DAVANAGERE,244,DAVANAGERE / TRACTOR,NEW VEHICLES,TATA,NEXON,SUV,MID SIZE,8
202506,KARNATAKA,KA,BENGALURU URBAN,517,KARNATAKA RO,USED VEHICLES,HYUNDAI,SWIFT,SUV,MID SIZE,4
202506,KARNATAKA,KA,TUMAKURU,746,TUMAKURU,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,LUXURY,6
202502,KARNATAKA,KA,SHIVAMOGGA,620,SHIVAMOGGA / RETAIL,NEW VEHICLES,HONDA,NEXON,HATCHBACK,SMALL CARS,5
202503,KARNATAKA,KA,BELAGAVI,555,CHIKODI,USED VEHICLES,TATA,CITY,SUV,LUXURY,1
202503,KARNATAKA,KA,BENGALURU URBAN,805,BENGALURU - MALLESWARAM / DISTRIBUTION,NEW VEHICLES,MARUTI,SANTRO,SUV,MID SIZE,3
202503,KARNATAKA,KA,BENGALURU URBAN,145,KARNATAKA RO,NEW VEHICLES,MARUTI,SANTRO,SEDAN,SMALL CARS,1
202412,KARNATAKA,KA,DAKSHINA KANNADA,309,MANGALURU / COMMERCIAL,NEW VEHICLES,HONDA,CITY,SUV,SMALL CARS,5
202408,KARNATAKA,KA,RAICHUR,669,RAICHUR / TRACTOR,NEW VEHICLES,HYUNDAI,CITY,HATCHBACK,SMALL CARS,1
202501,KARNATAKA,KA,RAICHUR,323,SINDHANUR / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,SMALL CARS,4
202501,KARNATAKA,KA,BENGALURU URBAN,673,BENGALURU - JAYANAGAR / DISTRIBUTION,NEW VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,7
202505,KARNATAKA,KA,HASSAN,956,HASSAN,USED VEHICLES,MARUTI,NEXON,HATCHBACK,MID SIZE,2
202407,KARNATAKA,KA,BENGALURU URBAN,162,BENGALURU - MALLESWARAM / DISTRIBUTION,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,1
202409,KARNATAKA,KA,BENGALURU URBAN,372,BENGALURU - PEENYA / COMMERCIAL,USED VEHICLES,HONDA,CITY,SUV,LUXURY,2
202506,KARNATAKA,KA,CHIKKAMAGALURU,368,CHIKKAMAGALURU / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,HATCHBACK,SMALL CARS,2
202506,KARNATAKA,KA,BALLARI,991,HOSPETE / TRACTOR,USED VEHICLES,MARUTI,SANTRO,SUV,MID SIZE,2
202503,KARNATAKA,KA,KODAGU,398,GONIKOPPAL / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SUV,LUXURY,10
202503,KARNATAKA,KA,BENGALURU URBAN,467,KARNATAKA RO,USED VEHICLES,HONDA,SWIFT,SEDAN,MID SIZE,5
202503,KARNATAKA,KA,KOLAR,583,CHIKKABALLAPURA,NEW VEHICLES,MARUTI,NEXON,SEDAN,LUXURY,1
202410,KARNATAKA,KA,RAICHUR,699,RAICHUR / TRACTOR,USED VEHICLES,HONDA,SANTRO,SUV,MID SIZE,1
202407,KARNATAKA,KA,VIJAYAPURA,661,VIJAYAPURA / COMMERCIAL,USED VEHICLES,MARUTI,SANTRO,SEDAN,LUXURY,9
202410,KARNATAKA,KA,BENGALURU URBAN,555,BENGALURU - MANIPAL CENTRE / DISTRIBUTION,NEW VEHICLES,MARUTI,CITY,HATCHBACK,LUXURY,9
202410,KARNATAKA,KA,BENGALURU URBAN,886,BENGALURU - ELECTRONICS CITY / COMMERCIAL,USED VEHICLES,TATA,CITY,SEDAN,LUXURY,5
202410,KARNATAKA,KA,CHIKKAMAGALURU,894,CHIKKAMAGALURU / RETAIL,USED VEHICLES,HONDA,CITY,SUV,MID SIZE,1
202412,KARNATAKA,KA,HASSAN,203,HASSAN,NEW VEHICLES,MARUTI,SWIFT,SUV,SMALL CARS,6
202503,KARNATAKA,KA,KALABURAGI,360,KALABURAGI / COMMERCIAL,USED VEHICLES,HYUNDAI,CITY,SEDAN,SMALL CARS,8
202412,KARNATAKA,KA,BENGALURU URBAN,879,BENGALURU - SAHAKAR NAGAR,USED VEHICLES,HONDA,NEXON,SEDAN,SMALL CARS,4
202503,KARNATAKA,KA,VIJAYAPURA,704,VIJAYAPURA / COMMERCIAL,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,LUXURY,7
202503,KARNATAKA,KA,DAKSHINA KANNADA,452,MANGALURU / COMMERCIAL,NEW VEHICLES,MARUTI,NEXON,SUV,LUXURY,10
202411,KARNATAKA,KA,BELAGAVI,559,CHIKODI,USED VEHICLES,TATA,SWIFT,SUV,LUXURY,8
202505,KARNATAKA,KA,DAKSHINA KANNADA,684,MANGALURU / COMMERCIAL,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,SMALL CARS,10
202505,KARNATAKA,KA,DHARWAD,195,HUBBALLI,USED VEHICLES,TATA,NEXON,SEDAN,LUXURY,1
202410,KARNATAKA,KA,SHIVAMOGGA,231,SHIVAMOGGA / TRACTOR,NEW VEHICLES,HYUNDAI,NEXON,SUV,LUXURY,2
202410,KARNATAKA,KA,HAVERI,136,RANEBENNUR,NEW VEHICLES,MARUTI,SWIFT,HATCHBACK,LUXURY,4
202408,KARNATAKA,KA,BENGALURU URBAN,549,BENGALURU - ELECTRONICS CITY / SME,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,4
202412,KARNATAKA,KA,BENGALURU URBAN,153,BENGALURU - MALLESWARAM / DISTRIBUTION,USED VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,7
202410,KARNATAKA,KA,BENGALURU URBAN,427,BENGALURU - ELECTRONICS CITY / COMMERCIAL,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,LUXURY,3
202409,KARNATAKA,KA,BALLARI,364,BALLARI / COMMERCIAL,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,LUXURY,4
202407,KARNATAKA,KA,BELAGAVI,717,BELAGAVI,USED VEHICLES,MARUTI,CITY,SEDAN,LUXURY,2
202506,KARNATAKA,KA,KALABURAGI,488,SHAHAPUR,NEW VEHICLES,HONDA,SWIFT,SEDAN,MID SIZE,1
202412,KARNATAKA,KA,SHIVAMOGGA,779,SHIVAMOGGA / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,HATCHBACK,SMALL CARS,9
202505,KARNATAKA,KA,BENGALURU URBAN,221,BENGALURU - SAHAKAR NAGAR,USED VEHICLES,TATA,SWIFT,SUV,MID SIZE,7
202408,KARNATAKA,KA,BENGALURU URBAN,436,BENGALURU - MANIPAL CENTRE / LEASING,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,SMALL CARS,7
202502,KARNATAKA,KA,KALABURAGI,302,KALABURAGI / TRACTOR,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,LUXURY,8
202410,KARNATAKA,KA,BELAGAVI,926,BELAGAVI,NEW VEHICLES,HONDA,NEXON,HATCHBACK,LUXURY,3
202504,KARNATAKA,KA,KOLAR,390,CHIKKABALLAPURA,NEW VEHICLES,HONDA,NEXON,SEDAN,LUXURY,1
202412,KARNATAKA,KA,RAICHUR,741,SINDHANUR / RETAIL,NEW VEHICLES,TATA,NEXON,HATCHBACK,LUXURY,9
202410,KARNATAKA,KA,RAICHUR,164,RAICHUR,USED VEHICLES,MARUTI,NEXON,SUV,LUXURY,2
202501,KARNATAKA,KA,BENGALURU URBAN,976,BENGALURU - CHAMRAJPET / COMMERCIAL,USED VEHICLES,HONDA,CITY,SEDAN,MID SIZE,4
202407,KARNATAKA,KA,DAVANAGERE,281,DAVANAGERE / TRACTOR,USED VEHICLES,TATA,SANTRO,SEDAN,SMALL CARS,5
202503,KARNATAKA,KA,DAVANAGERE,679,DAVANAGERE / TRACTOR,USED VEHICLES,HONDA,SANTRO,SUV,MID SIZE,4
202410,KARNATAKA,KA,BELAGAVI,920,CHIKODI,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,MID SIZE,1
202504,KARNATAKA,KA,DAVANAGERE,401,DAVANAGERE / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,SEDAN,LUXURY,4
202502,KARNATAKA,KA,BELAGAVI,689,BELAGAVI,NEW VEHICLES,MARUTI,NEXON,SUV,MID SIZE,8
202407,KARNATAKA,KA,KALABURAGI,820,KALABURAGI / TRACTOR,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,SMALL CARS,8
202412,KARNATAKA,KA,BENGALURU URBAN,635,BENGALURU - SAHAKAR NAGAR,NEW VEHICLES,MARUTI,SWIFT,SEDAN,SMALL CARS,5
202412,KARNATAKA,KA,KODAGU,586,GONIKOPPAL / RETAIL,USED VEHICLES,HONDA,SWIFT,SEDAN,LUXURY,3
202503,KARNATAKA,KA,DAKSHINA KANNADA,936,PUTTUR / RETAIL,USED VEHICLES,MARUTI,NEXON,SEDAN,MID SIZE,1
202409,KARNATAKA,KA,BENGALURU URBAN,595,BENGALURU - PEENYA / SME,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,1
202506,KARNATAKA,KA,RAICHUR,883,RAICHUR / TRACTOR,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,SMALL CARS,4
202504,KARNATAKA,KA,DAKSHINA KANNADA,760,MANGALURU / COMMERCIAL,USED VEHICLES,HYUNDAI,NEXON,SUV,LUXURY,4
202505,KARNATAKA,KA,VIJAYAPURA,730,VIJAYAPURA / TRACTOR,NEW VEHICLES,MARUTI,SANTRO,SEDAN,LUXURY,7
202410,KARNATAKA,KA,RAICHUR,720,SINDHANUR / TRACTOR,NEW VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,7
202502,KARNATAKA,KA,BENGALURU URBAN,666,BENGALURU - JAYANAGAR / DISTRIBUTION,NEW VEHICLES,MARUTI,SANTRO,SUV,LUXURY,6
202410,KARNATAKA,KA,BALLARI,524,HOSPETE / TRACTOR,USED VEHICLES,HONDA,SWIFT,SUV,MID SIZE,1
202502,KARNATAKA,KA,CHIKKAMAGALURU,573,CHIKKAMAGALURU / RETAIL,USED VEHICLES,MARUTI,NEXON,SUV,LUXURY,10
202503,KARNATAKA,KA,DAKSHINA KANNADA,222,MANGALURU / COMMERCIAL,USED VEHICLES,MARUTI,NEXON,HATCHBACK,SMALL CARS,6
202409,KARNATAKA,KA,CHAMARAJANAGAR,984,CHAMARAJANAGAR,NEW VEHICLES,TATA,SWIFT,SEDAN,SMALL CARS,8
202410,KARNATAKA,KA,BENGALURU URBAN,556,KARNATAKA RO,NEW VEHICLES,HONDA,CITY,HATCHBACK,MID SIZE,3
202409,KARNATAKA,KA,BENGALURU URBAN,356,KARNATAKA RO,NEW VEHICLES,TATA,CITY,SUV,SMALL CARS,3
202501,KARNATAKA,KA,DAKSHINA KANNADA,498,PUTTUR / RETAIL,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,LUXURY,7
202410,KARNATAKA,KA,BENGALURU URBAN,717,BENGALURU - PEENYA / SME,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,SMALL CARS,6
202411,KARNATAKA,KA,SHIVAMOGGA,400,SHIVAMOGGA / RETAIL,NEW VEHICLES,HYUNDAI,CITY,HATCHBACK,LUXURY,7
202502,KARNATAKA,KA,BIDAR,613,BIDAR,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,SMALL CARS,7
202411,KARNATAKA,KA,KALABURAGI,109,SHAHAPUR / TRACTOR,USED VEHICLES,HONDA,SWIFT,SEDAN,MID SIZE,2
202408,KARNATAKA,KA,BALLARI,541,BALLARI / COMMERCIAL,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,LUXURY,1
202409,KARNATAKA,KA,BENGALURU URBAN,248,BENGALURU - ELECTRONICS CITY / SME,NEW VEHICLES,HONDA,SWIFT,SEDAN,SMALL CARS,8
202407,KARNATAKA,KA,DHARWAD,189,HUBBALLI,NEW VEHICLES,HONDA,CITY,HATCHBACK,SMALL CARS,6
202412,KARNATAKA,KA,BENGALURU URBAN,162,BENGALURU - ELECTRONICS CITY / COMMERCIAL,NEW VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,7
202504,KARNATAKA,KA,BENGALURU URBAN,795,BENGALURU - PEENYA / SME,USED VEHICLES,TATA,SWIFT,SEDAN,LUXURY,9
202410,KARNATAKA,KA,BENGALURU URBAN,169,BENGALURU - PEENYA / SME,USED VEHICLES,TATA,NEXON,HATCHBACK,MID SIZE,10
202507,KARNATAKA,KA,KOLAR,742,CHIKKABALLAPURA,USED VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,4
202504,KARNATAKA,KA,VIJAYAPURA,587,VIJAYAPURA / COMMERCIAL,USED VEHICLES,TATA,SWIFT,HATCHBACK,LUXURY,1
202504,KARNATAKA,KA,HAVERI,851,RANEBENNUR,USED VEHICLES,TATA,CITY,SEDAN,MID SIZE,3
202411,KARNATAKA,KA,BAGALKOT,791,BAGALKOT,NEW VEHICLES,MARUTI,NEXON,SEDAN,SMALL CARS,7
202409,KARNATAKA,KA,KOPPAL,892,GANGAVATHI,NEW VEHICLES,TATA,NEXON,SUV,SMALL CARS,2
202505,KARNATAKA,KA,BELAGAVI,189,BELAGAVI,NEW VEHICLES,TATA,NEXON,HATCHBACK,SMALL CARS,3
202408,KARNATAKA,KA,DAKSHINA KANNADA,761,PUTTUR / RETAIL,USED VEHICLES,MARUTI,NEXON,HATCHBACK,SMALL CARS,8
202408,KARNATAKA,KA,BENGALURU URBAN,175,BENGALURU - ELECTRONICS CITY / COMMERCIAL,NEW VEHICLES,MARUTI,CITY,SUV,MID SIZE,3
202506,KARNATAKA,KA,UDUPI,959,KUNDAPURA / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,HATCHBACK,MID SIZE,3
202411,KARNATAKA,KA,HAVERI,290,RANEBENNUR,NEW VEHICLES,TATA,NEXON,SEDAN,LUXURY,4
202501,KARNATAKA,KA,HASSAN,137,HASSAN / TRACTOR,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,LUXURY,3
202407,KARNATAKA,KA,DHARWAD,456,HUBBALLI,NEW VEHICLES,HYUNDAI,NEXON,SEDAN,LUXURY,3
202505,KARNATAKA,KA,UDUPI,315,UDUPI,USED VEHICLES,TATA,SWIFT,HATCHBACK,LUXURY,4
202408,KARNATAKA,KA,BENGALURU URBAN,222,BENGALURU - MANIPAL CENTRE / LEASING,USED VEHICLES,HYUNDAI,SWIFT,SUV,SMALL CARS,4
202501,KARNATAKA,KA,YADGIR,684,YADGIR,NEW VEHICLES,TATA,SWIFT,SUV,MID SIZE,4
202407,KARNATAKA,KA,BELAGAVI,929,CHIKODI,USED VEHICLES,MARUTI,CITY,HATCHBACK,MID SIZE,10
202503,KARNATAKA,KA,BENGALURU URBAN,572,BENGALURU - KORAMANGALA / DISTRIBUTION,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,LUXURY,9
202506,KARNATAKA,KA,BIDAR,821,BASAVAKALYAN / COMMERCIAL,USED VEHICLES,MARUTI,NEXON,HATCHBACK,MID SIZE,9
202411,KARNATAKA,KA,CHIKKAMAGALURU,205,CHIKKAMAGALURU / RETAIL,USED VEHICLES,TATA,CITY,SEDAN,SMALL CARS,9
202407,KARNATAKA,KA,DAKSHINA KANNADA,663,PUTTUR / RETAIL,NEW VEHICLES,TATA,SWIFT,SUV,SMALL CARS,4
202502,KARNATAKA,KA,BELAGAVI,539,CHIKODI,NEW VEHICLES,HYUNDAI,SANTRO,SUV,MID SIZE,10
202411,KARNATAKA,KA,CHITRADURGA,743,CHITRADURGA / COMMERCIAL,NEW VEHICLES,TATA,NEXON,HATCHBACK,LUXURY,3
202505,KARNATAKA,KA,KODAGU,673,GONIKOPPAL / RETAIL,USED VEHICLES,HONDA,CITY,SEDAN,LUXURY,1
202412,KARNATAKA,KA,HAVERI,699,RANEBENNUR,USED VEHICLES,HONDA,NEXON,SUV,MID SIZE,1
202412,KARNATAKA,KA,CHIKKAMAGALURU,380,CHIKKAMAGALURU / RETAIL,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,SMALL CARS,6
202501,KARNATAKA,KA,BENGALURU URBAN,275,BENGALURU - ELECTRONICS CITY / SME,USED VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,9
202410,KARNATAKA,KA,BAGALKOT,642,BAGALKOT,NEW VEHICLES,HYUNDAI,CITY,HATCHBACK,LUXURY,2
202412,KARNATAKA,KA,KALABURAGI,172,SHAHAPUR / TRACTOR,USED VEHICLES,MARUTI,NEXON,SUV,LUXURY,9
202501,KARNATAKA,KA,CHIKKAMAGALURU,146,CHIKKAMAGALURU / RETAIL,USED VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,6
202503,KARNATAKA,KA,HASSAN,401,HASSAN / TRACTOR,USED VEHICLES,MARUTI,SWIFT,SUV,MID SIZE,2
202501,KARNATAKA,KA,CHAMARAJANAGAR,283,CHAMARAJANAGAR,NEW VEHICLES,MARUTI,CITY,SEDAN,LUXURY,4
202407,KARNATAKA,KA,BENGALURU URBAN,983,BENGALURU - KRISHNARAJAPURAM,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,SMALL CARS,1
202407,KARNATAKA,KA,BENGALURU URBAN,865,KARNATAKA RO,NEW VEHICLES,TATA,CITY,SEDAN,MID SIZE,1
202412,KARNATAKA,KA,RAICHUR,373,SINDHANUR / RETAIL,USED VEHICLES,MARUTI,CITY,SUV,LUXURY,5
202409,KARNATAKA,KA,BIDAR,985,BIDAR,USED VEHICLES,MARUTI,NEXON,HATCHBACK,SMALL CARS,4
202504,KARNATAKA,KA,DAVANAGERE,637,DAVANAGERE / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,1
202505,KARNATAKA,KA,RAICHUR,526,LINGASUGUR,NEW VEHICLES,TATA,NEXON,SUV,LUXURY,1
202506,KARNATAKA,KA,RAICHUR,792,RAICHUR / TRACTOR,USED VEHICLES,HYUNDAI,SANTRO,HATCHBACK,MID SIZE,9
202503,KARNATAKA,KA,BENGALURU URBAN,432,BENGALURU - PEENYA / COMMERCIAL,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,SMALL CARS,5
202408,KARNATAKA,KA,SHIVAMOGGA,204,SHIVAMOGGA / RETAIL,NEW VEHICLES,MARUTI,CITY,SUV,MID SIZE,5
202501,KARNATAKA,KA,MYSURU,759,MYSURU / COMMERCIAL,NEW VEHICLES,MARUTI,SANTRO,SUV,MID SIZE,9
202409,KARNATAKA,KA,SHIVAMOGGA,469,SHIVAMOGGA / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SUV,SMALL CARS,2
202502,KARNATAKA,KA,SHIVAMOGGA,635,SHIVAMOGGA / TRACTOR,USED VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,4
202410,KARNATAKA,KA,VIJAYAPURA,763,VIJAYAPURA / TRACTOR,USED VEHICLES,HYUNDAI,NEXON,SEDAN,SMALL CARS,9
202503,KARNATAKA,KA,RAICHUR,966,LINGASUGUR,NEW VEHICLES,MARUTI,SANTRO,HATCHBACK,LUXURY,7
202407,KARNATAKA,KA,TUMAKURU,613,TUMAKURU,NEW VEHICLES,TATA,SANTRO,SEDAN,SMALL CARS,5
202503,KARNATAKA,KA,VIJAYAPURA,423,VIJAYAPURA / TRACTOR,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,MID SIZE,1
202504,KARNATAKA,KA,BALLARI,100,BALLARI / COMMERCIAL,NEW VEHICLES,TATA,SANTRO,HATCHBACK,SMALL CARS,8
202410,KARNATAKA,KA,KALABURAGI,388,KALABURAGI / TRACTOR,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,SMALL CARS,6
